0,1
0,1.13074
3542400000,1.12335
7084800000,1.12495
10627200000,1.14521
13996800000,1.15582
17539200000,1.13942
21081600000,1.13749
24624000000,1.16354
28166400000,1.2063
31536000000,1.20372
35078400000,1.21755
38620800000,1.24552
42163200000,1.2542
45705600000,1.30275
49075200000,1.28924
52617600000,1.3738
56160000000,1.35097
59702400000,1.36641
63244800000,1.39791
66614400000,1.4709
70156800000,1.55159
73699200000,1.57635
77241600000,1.75607
80784000000,1.99624
84153600000,2.15506
87696000000,2.10491
91238400000,2.0853
94780800000,2.05475
98323200000,2.0943
101692800000,2.38559
105235200000,2.90964
108777600000,3.27809
112320000000,3.86195
115862400000,3.43241
119232000000,3.31056
122774400000,3.21765
126316800000,3.43113
129859200000,4.15355
133401600000,4.83001
136771200000,5.53764
140313600000,5.24925
143856000000,4.95443
147398400000,4.97179
150940800000,4.87952
154310400000,5.1049
157852800000,5.62638
161395200000,5.62317
164937600000,5.68264
168480000000,5.25665
171849600000,5.29041
175392000000,5.30005
178934400000,4.83387
182476800000,4.51718
186019200000,4.5204
189388800000,4.51236
192931200000,4.23747
196473600000,4.29534
200016000000,4.10726
203558400000,4.04456
206928000000,3.56873
210470400000,3.41119
214012800000,3.68608
217555200000,4.29052
221097600000,4.32428
224467200000,4.34035
228009600000,4.91103
231552000000,4.76153
235094400000,4.40787
238636800000,4.70687
242006400000,4.70687
245548800000,5.07821
249091200000,5.12161
252633600000,5.43991
256176000000,5.69068
259545600000,5.76463
263088000000,5.57172
266630400000,5.90609
270172800000,6.21474
273715200000,6.79988
277084800000,7.21784
280627200000,6.51053
284169600000,7.02815
287712000000,7.73547
291254400000,7.88497
294624000000,7.98785
298166400000,8.97006
301708800000,9.75293
305251200000,10.449
308793600000,12.9535
312163200000,12.6031
315705600000,20.3836
319248000000,22.401
322790400000,17.5945
326332800000,16.4773
329702400000,19.5605
333244800000,20.6729
336787200000,20.472
340329600000,21.4928
343872000000,20.2871
347241600000,18.9609
350784000000,15.7619
354326400000,16.9756
357868800000,15.3118
361411200000,15.151
364780800000,13.1014
368323200000,14.0338
371865600000,14.283
375408000000,12.8362
378950400000,12.6995
382320000000,12.1369
385862400000,10.5374
389404800000,10.8798
392947200000,10.1275
396489600000,11.3251
399859200000,14.6286
403401600000,14.4035
406944000000,13.1577
410486400000,14.4518
414028800000,16.0914
417398400000,13.2381
420940800000,13.9454
424483200000,13.1255
428025600000,13.6801
431568000000,13.4744
434937600000,12.8201
438480000000,12.0726
442022400000,12.0244
445564800000,12.0887
449107200000,12.4552
452476800000,12.1112
456019200000,12.0758
459561600000,10.9875
463104000000,10.9698
466646400000,10.8878
470016000000,10.9795
473558400000,9.71917
477100800000,9.7256
480643200000,10.4088
484185600000,10.0551
487555200000,10.232
491097600000,10.2046
494640000000,10.4811
498182400000,10.5133
501724800000,10.6162
505094400000,10.5053
508636800000,10.7383
512179200000,11.0695
515721600000,11.0727
519264000000,10.9087
522633600000,11.2335
526176000000,12.9728
529718400000,13.5676
533260800000,12.3378
536803200000,12.8265
540172800000,12.7751
543715200000,12.9921
547257600000,14.6688
550800000000,14.5563
554342400000,14.5691
557712000000,14.9083
561254400000,15.0015
564796800000,15.3198
568339200000,15.2877
571881600000,14.3232
575251200000,14.5257
578793600000,14.3023
582336000000,14.5321
585878400000,13.8634
589420800000,13.7846
592790400000,13.1046
596332800000,13.5017
599875200000,13.1609
603417600000,12.3491
606960000000,12.6963
610329600000,12.079
613872000000,11.6225
617414400000,11.9697
620956800000,11.5276
624499200000,11.8443
627868800000,13.3683
631411200000,12.7478
634953600000,13.3297
638496000000,11.8315
642038400000,11.9376
645408000000,11.1531
648950400000,11.8556
652492800000,12.3234
656035200000,11.727
659577600000,12.4391
662947200000,12.4552
666489600000,11.8363
670032000000,11.383
673574400000,11.4505
677116800000,11.7929
680486400000,11.7061
684028800000,11.1692
687571200000,11.4633
691113600000,11.7752
694656000000,11.2335
698025600000,11.3846
701568000000,10.9441
705110400000,10.8252
708652800000,11.0068
712195200000,11.5228
715564800000,10.9972
719107200000,10.9907
722649600000,10.7496
726192000000,10.5647
729734400000,10.5647
733104000000,10.6966
736646400000,11.4296
740188800000,11.8315
743731200000,12.6143
747273600000,11.7109
750643200000,11.7222
754185600000,12.1401
757728000000,12.7076
761270400000,12.378
764812800000,12.5147
768182400000,12.0051
771724800000,12.4375
775267200000,12.4922
778809600000,12.4616
782352000000,12.5066
785721600000,12.3732
789264000000,12.0662
792806400000,12.108
796348800000,12.2719
799891200000,12.5709
803260800000,12.5806
806803200000,12.4005
810345600000,12.2189
813888000000,12.3266
817430400000,12.3652
820800000000,12.7285
824342400000,13.0082
827884800000,12.8716
831427200000,12.6577
834969600000,12.378
838339200000,12.3845
841881600000,12.4102
845424000000,12.2655
848966400000,12.0083
852508800000,11.526
855878400000,11.0084
859420800000,11.1933
862963200000,10.9666
866505600000,11.0004
870048000000,10.4731
873417600000,10.3284
876960000000,10.5245
880502400000,9.54877
884044800000,9.09223
887587200000,9.58735
890956800000,9.70792
894499200000,9.58414
898041600000,9.35265
901584000000,9.34301
905126400000,9.26745
908496000000,9.57932
912038400000,9.52948
915580800000,9.24816
919123200000,9.17261
922665600000,9.00703
926035200000,9.07937
929577600000,8.29972
933120000000,8.16951
936662400000,8.21773
940204800000,10.023
943574400000,9.54395
947116800000,8.98292
950659200000,9.7256
954201600000,9.02311
957744000000,8.93469
961113600000,9.32693
964656000000,8.99739
968198400000,8.81413
971740800000,8.68874
975283200000,8.62122
978652800000,8.59711
982195200000,8.31258
985737600000,8.36402
989280000000,8.52638
992822400000,8.745
996192000000,8.55692
999734400000,8.74661
1003276800000,9.05365
1006819200000,8.7868
1010361600000,8.9572
1013731200000,9.6404
1017273600000,9.69024
1020816000000,9.98281
1024358400000,10.2352
1027900800000,9.74168
1031270400000,10.2641
1034812800000,9.99084
1038355200000,10.2191
1041897600000,11.2206
1045440000000,11.1563
1048809600000,10.6339
1052352000000,11.1386
1055894400000,11.5662
1059436800000,11.6868
1062979200000,12.0453
1066348800000,11.9119
1069891200000,12.714
1073433600000,13.5596
1076976000000,13.3265
1080518400000,13.5435
1083888000000,12.243
1087430400000,12.4134
1090972800000,12.452
1094515200000,12.7992
1098057600000,13.4744
1101427200000,14.5
1104969600000,13.6432
1108512000000,13.603
1112054400000,13.6994
1115596800000,13.6801
1118966400000,14.066
1122508800000,13.7091
1126051200000,14.3087
1129593600000,15.1752
1133136000000,15.9468
1136505600000,17.2087
1140048000000,17.3212
1143590400000,18.1652
1147132800000,22.2242
1150675200000,18.3581
1154044800000,20.4832
1157587200000,19.9817
1161129600000,19.0975
1164672000000,20.48
1168214400000,19.5959
1171584000000,21.3835
1175126400000,21.2516
1178668800000,21.959
1182211200000,21.1005
1185753600000,21.2677
1189123200000,22.5377
1192665600000,24.568
1196208000000,25.7769
1199750400000,27.6255
1203292800000,29.0402
1206662400000,30.0368
1210204800000,28.1962
1213747200000,28.5338
1217289600000,29.4742
1220832000000,25.9778
1224201600000,25.2223
1227744000000,26.1707
1231286400000,27.2799
1234828800000,31.1219
1238371200000,29.8359
1241740800000,29.1607
1245283200000,30.2378
1248825600000,29.9323
1252368000000,32.1749
1255910400000,33.7744
1259280000000,37.5038
1262822400000,36.3384
1266364800000,35.9767
1269907200000,35.5909
1273449600000,38.4684
1276819200000,40.3813
1280361600000,37.3752
1283904000000,40.3492
1287446400000,43.0499
1290988800000,43.6286
1294358400000,43.9501
1297900800000,44.3359
1301443200000,45.8309
1304985600000,48.6602
1308528000000,49.6408
1311897600000,52.3575
1315440000000,59.6396
1318982400000,53.1291
1322524800000,55.2028
1326067200000,51.9235
1329436800000,55.3957
1332979200000,53.2899
1336521600000,50.8786
1340064000000,52.261
1343606400000,52.1485
1346976000000,55.5565
1350518400000,56.2317
1354060800000,54.9135
1357603200000,53.2416
1361145600000,51.7868
1364515200000,51.3849
1368057600000,47.1169
1371600000000,44.1349
1375142400000,42.5724
1378684800000,44.6895
1382054400000,42.3265
1385596800000,40.0438
1389139200000,39.2561
1392681600000,42.4631
1396224000000,41.5307
1399593600000,41.5147
1403136000000,41.5709
1406678400000,41.6191
1410220800000,40.3733
1413763200000,40.0116
1417132800000,38.0263
1420675200000,39.0792
1424217600000,38.7738
1427760000000,38.1629
1431302400000,38.2353
1434672000000,38.6902
1438214400000,34.9639
1441756800000,35.6825
1445299200000,37.8655
1448841600000,34.1409
1452211200000,35.4253
1455753600000,38.9056
1459296000000,39.7464
1462838400000,40.6
1466380800000,41.2108
1469750400000,43.1463
1473292800000,43.1913
1476835200000,40.8009
1480377600000,38.1485
1483920000000,37.8897
1487289600000,39.9296
1490832000000,40.1499
1494374400000,39.3188
1497916800000,39.9377
1501459200000,40.7527
1504828800000,43.2829
1508371200000,41.3587
1511913600000,41.2767
1515456000000,42.1496
1518998400000,43.2942
1522368000000,42.5628
1525910400000,42.4004
1529539200000,40.7077
1533081600000,39.1918
1536624000000,38.2546
1540166400000,39.2979
1543536000000,39.1451
1547078400000,41.5355
1550620800000,43.2026
1554163200000,41.4841
1557964800000,41.5291
1561593600000,45.0914
1565136000000,48.4206
1568764800000,48.3386
1572307200000,47.8001
1575849600000,46.9947
1579824000000,50.2934
1583366400000,53.3574
1587081600000,54.4167
1590969600000,55.6401
1594339200000,57.971
1597881600000,61.9593
1601510400000,61.1507
1605052800000,59.8309
1608595200000,60.3502
1612742400000,59.0047
1616112000000,55.788
1620086400000,57.799
1623715200000,59.9644
1627257600000,57.8778
1630886400000,58.5658
1634256000000,56.992
1637798400000,57.4904
1641945600000,58.5594
1645488000000,61.0896
1649030400000,62.0606
1652832000000,58.2137
1656547200000,58.4179
1660089600000,57.7122
1663804800000,53.7512
1667347200000,53.0343
1670889600000,58.6285
1675036800000,61.8613
1678406400000,59.8406
1682294400000,63.6006
1686096000000,63.2518
1689638400000,63.4977
1693267200000,62.0509
1696809600000,59.3342
1700179200000,63.6922
1704326400000,65.5731
1707868800000,63.8224
1711411200000,70.0822
1715212800000,74.773
1718841600000,75.6057
1722384000000,78.0074
1726012800000,80.626
1729555200000,87.9805
1733097600000,84.9471
1737072000000,87.2957
1740614400000,92.6199
1741305600000,94.2387
